1547564978,eth0,152.00,184.00,336.00,184,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1547564978,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564978,s2,90.00,1829.00,1919.00,1829,90,1.00,8.00,9.00,8,1,0.00,0.00,0,0
1547564978,s1-eth2,151884.00,6188016.00,6339900.00,6188016,151884,2045.00,4094.00,6139.00,4094,2045,0.00,0.00,0,0
1547564978,s1-eth1,6188685.00,151182.00,6339867.00,151182,6188685,4096.00,2043.00,6139.00,2043,4096,0.00,0.00,0,0
1547564978,s3,90.00,1535.00,1625.00,1535,90,1.00,6.00,7.00,6,1,0.00,0.00,0,0
1547564978,s2-eth2,152643.00,6190285.00,6342928.00,6190285,152643,2048.00,4093.00,6141.00,4093,2048,0.00,0.00,0,0
1547564978,s2-eth1,6188016.00,151884.00,6339900.00,151884,6188016,4094.00,2045.00,6139.00,2045,4094,0.00,0.00,0,0
1547564978,lo,7844.00,7844.00,15688.00,7844,7844,77.00,77.00,154.00,77,77,0.00,0.00,0,0
1547564978,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564978,s3-eth2,153435.00,6190746.00,6344181.00,6190746,153435,2051.00,4089.00,6140.00,4089,2051,0.00,0.00,0,0
1547564978,s3-eth1,6190285.00,152643.00,6342928.00,152643,6190285,4093.00,2048.00,6141.00,2048,4093,0.00,0.00,0,0
1547564978,total,19033124.00,19037960.00,38071084.00,19037960,19033124,18508.00,18513.00,37021.00,18513,18508,0.00,0.00,0,0
1547564979,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564979,s1,0.00,374.00,374.00,374,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1547564979,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1547564979,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564979,s2,0.00,267.00,267.00,267,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564979,s1-eth2,152337.00,6230484.00,6382821.00,6230484,152337,2056.00,4117.00,6173.00,4117,2056,0.00,0.00,0,0
1547564979,s1-eth1,6226643.00,152144.00,6378787.00,152144,6226643,4117.00,2056.00,6173.00,2056,4117,0.00,0.00,0,0
1547564979,s3,0.00,641.00,641.00,641,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1547564979,s2-eth2,152785.00,6227082.00,6379867.00,6227082,152785,2059.00,4113.00,6172.00,4113,2059,0.00,0.00,0,0
1547564979,s2-eth1,6230484.00,152337.00,6382821.00,152337,6230484,4117.00,2056.00,6173.00,2056,4117,0.00,0.00,0,0
1547564979,lo,1862.00,1862.00,3724.00,1862,1862,17.00,17.00,34.00,17,17,0.00,0.00,0,0
1547564979,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564979,s3-eth2,153052.00,6227082.00,6380134.00,6227082,153052,2060.00,4113.00,6173.00,4113,2060,0.00,0.00,0,0
1547564979,s3-eth1,6227082.00,152785.00,6379867.00,152785,6227082,4113.00,2059.00,6172.00,2059,4113,0.00,0.00,0,0
1547564979,total,19144304.00,19145118.00,38289424.00,19145118,19144305,18540.00,18538.00,37078.00,18538,18540,0.00,0.00,0,0
1547564980,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564980,s1,0.00,841.00,841.00,841,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1547564980,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564980,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564980,s2,0.00,1275.00,1275.00,1275,0,0.00,7.00,7.00,7,0,0.00,0.00,0,0
1547564980,s1-eth2,152052.00,6199087.00,6351139.00,6199087,152052,2051.00,4098.00,6149.00,4098,2051,0.00,0.00,0,0
1547564980,s1-eth1,6202512.00,151622.00,6354134.00,151622,6202512,4102.00,2049.00,6151.00,2049,4102,0.00,0.00,0,0
1547564980,s3,0.00,971.00,971.00,971,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1547564980,s2-eth2,152523.00,6199017.00,6351540.00,6199017,152523,2054.00,4097.00,6151.00,4097,2054,0.00,0.00,0,0
1547564980,s2-eth1,6199087.00,152052.00,6351139.00,152052,6199087,4098.00,2051.00,6149.00,2051,4098,0.00,0.00,0,0
1547564980,lo,5378.00,5378.00,10756.00,5378,5378,54.00,54.00,108.00,54,54,0.00,0.00,0,0
1547564980,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564980,s3-eth2,153027.00,6201344.00,6354371.00,6201344,153027,2057.00,4096.00,6153.00,4096,2057,0.00,0.00,0,0
1547564980,s3-eth1,6199017.00,152523.00,6351540.00,152523,6199017,4097.00,2054.00,6151.00,2054,4097,0.00,0.00,0,0
1547564980,total,19063596.00,19064110.00,38127704.00,19064110,19063596,18513.00,18517.00,37030.00,18517,18513,0.00,0.00,0,0
1547564981,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564981,s1,70.00,949.00,1019.00,949,70,1.00,6.00,7.00,6,1,0.00,0.00,0,0
1547564981,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564981,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564981,s2,70.00,622.00,692.00,622,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1547564981,s1-eth2,151992.00,6212891.00,6364883.00,6212891,151992,2054.00,4109.00,6163.00,4109,2054,0.00,0.00,0,0
1547564981,s1-eth1,6214475.00,151848.00,6366323.00,151848,6214475,4111.00,2052.00,6163.00,2052,4111,0.00,0.00,0,0
1547564981,s3,70.00,210.00,280.00,210,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1547564981,s2-eth2,151988.00,6212494.00,6364482.00,6212494,151988,2054.00,4107.00,6161.00,4107,2054,0.00,0.00,0,0
1547564981,s2-eth1,6212891.00,151992.00,6364883.00,151992,6212891,4109.00,2054.00,6163.00,2054,4109,0.00,0.00,0,0
1547564981,lo,5178.00,5178.00,10356.00,5178,5178,59.00,59.00,118.00,59,59,0.00,0.00,0,0
1547564981,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564981,s3-eth2,152058.00,6205956.00,6358014.00,6205956,152058,2055.00,4100.00,6155.00,4100,2055,0.00,0.00,0,0
1547564981,s3-eth1,6212494.00,151988.00,6364482.00,151988,6212494,4107.00,2054.00,6161.00,2054,4107,0.00,0.00,0,0
1547564981,total,19101286.00,19094128.00,38195416.00,19094128,19101286,18552.00,18549.00,37101.00,18549,18552,0.00,0.00,0,0
1547564982,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,s1-eth2,146372.00,5986356.00,6132728.00,5986356,146372,1978.00,3954.00,5932.00,3954,1978,0.00,0.00,0,0
1547564982,s1-eth1,5986698.00,146298.00,6132996.00,146298,5986698,3955.00,1977.00,5932.00,1977,3955,0.00,0.00,0,0
1547564982,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,s2-eth2,146298.00,5978786.00,6125084.00,5978786,146298,1977.00,3949.00,5926.00,3949,1977,0.00,0.00,0,0
1547564982,s2-eth1,5986356.00,146372.00,6132728.00,146372,5986356,3954.00,1978.00,5932.00,1978,3954,0.00,0.00,0,0
1547564982,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564982,s3-eth2,146298.00,5977272.00,6123570.00,5977272,146298,1977.00,3948.00,5925.00,3948,1977,0.00,0.00,0,0
1547564982,s3-eth1,5978786.00,146298.00,6125084.00,146298,5978786,3949.00,1977.00,5926.00,1977,3949,0.00,0.00,0,0
1547564982,total,18390808.00,18381382.00,36772192.00,18381382,18390808,17790.00,17783.00,35573.00,17783,17790,0.00,0.00,0,0
1547564983,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564983,s1,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564983,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564983,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564983,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564983,s1-eth2,149850.00,6131807.00,6281657.00,6131807,149850,2025.00,4051.00,6076.00,4051,2025,0.00,0.00,0,0
1547564983,s1-eth1,6133428.00,149924.00,6283352.00,149924,6133428,4053.00,2026.00,6079.00,2026,4053,0.00,0.00,0,0
1547564983,s3,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564983,s2-eth2,150031.00,6133214.00,6283245.00,6133214,150031,2027.00,4051.00,6078.00,4051,2027,0.00,0.00,0,0
1547564983,s2-eth1,6131807.00,149850.00,6281657.00,149850,6131807,4051.00,2025.00,6076.00,2025,4051,0.00,0.00,0,0
1547564983,lo,610.00,610.00,1220.00,610,610,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1547564983,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564983,s3-eth2,150031.00,6134728.00,6284759.00,6134728,150031,2027.00,4052.00,6079.00,4052,2027,0.00,0.00,0,0
1547564983,s3-eth1,6133214.00,150031.00,6283245.00,150031,6133214,4051.00,2027.00,6078.00,2027,4051,0.00,0.00,0,0
1547564983,total,18848972.00,18850378.00,37699348.00,18850378,18848971,18240.00,18240.00,36480.00,18240,18240,0.00,0.00,0,0
1547564984,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564984,s1,0.00,589.00,589.00,589,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1547564984,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564984,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564984,s2,0.00,696.00,696.00,696,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1547564984,s1-eth2,151549.00,6177639.00,6329188.00,6177639,151549,2044.00,4083.00,6127.00,4083,2044,0.00,0.00,0,0
1547564984,s1-eth1,6176195.00,150956.00,6327151.00,150956,6176195,4083.00,2040.00,6123.00,2040,4083,0.00,0.00,0,0
1547564984,s3,0.00,659.00,659.00,659,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1547564984,s2-eth2,151545.00,6181769.00,6333314.00,6181769,151545,2044.00,4084.00,6128.00,4084,2044,0.00,0.00,0,0
1547564984,s2-eth1,6177639.00,151549.00,6329188.00,151549,6177639,4083.00,2044.00,6127.00,2044,4083,0.00,0.00,0,0
1547564984,lo,4022.00,4022.00,8044.00,4022,4022,41.00,41.00,82.00,41,41,0.00,0.00,0,0
1547564984,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564984,s3-eth2,151722.00,6181662.00,6333384.00,6181662,151722,2046.00,4083.00,6129.00,4083,2046,0.00,0.00,0,0
1547564984,s3-eth1,6181769.00,151545.00,6333314.00,151545,6181769,4084.00,2044.00,6128.00,2044,4084,0.00,0.00,0,0
1547564984,total,18994440.00,19001086.00,37995528.00,19001086,18994441,18425.00,18433.00,36858.00,18433,18425,0.00,0.00,0,0
1547564985,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564985,s1,70.00,280.00,350.00,280,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1547564985,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564985,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564985,s2,70.00,280.00,350.00,280,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1547564985,s1-eth2,152214.00,6225848.00,6378062.00,6225848,152214,2057.00,4116.00,6173.00,4116,2057,0.00,0.00,0,0
1547564985,s1-eth1,6225918.00,152144.00,6378062.00,152144,6225918,4117.00,2056.00,6173.00,2056,4117,0.00,0.00,0,0
1547564985,s3,70.00,552.00,622.00,552,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1547564985,s2-eth2,152700.00,6221236.00,6373936.00,6221236,152700,2060.00,4112.00,6172.00,4112,2060,0.00,0.00,0,0
1547564985,s2-eth1,6225848.00,152214.00,6378062.00,152214,6225848,4116.00,2057.00,6173.00,2057,4116,0.00,0.00,0,0
1547564985,lo,4130.00,4130.00,8260.00,4130,4130,46.00,46.00,92.00,46,46,0.00,0.00,0,0
1547564985,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564985,s3-eth2,153112.00,6219582.00,6372694.00,6219582,153112,2062.00,4109.00,6171.00,4109,2062,0.00,0.00,0,0
1547564985,s3-eth1,6221236.00,152700.00,6373936.00,152700,6221236,4112.00,2060.00,6172.00,2060,4112,0.00,0.00,0,0
1547564985,total,19135368.00,19128966.00,38264336.00,19128966,19135368,18573.00,18568.00,37141.00,18568,18573,0.00,0.00,0,0
1547564986,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,s1-eth2,152514.00,6240708.00,6393222.00,6240708,152514,2061.00,4122.00,6183.00,4122,2061,0.00,0.00,0,0
1547564986,s1-eth1,6240708.00,152514.00,6393222.00,152514,6240708,4122.00,2061.00,6183.00,2061,4122,0.00,0.00,0,0
1547564986,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,s2-eth2,152440.00,6240708.00,6393148.00,6240708,152440,2060.00,4122.00,6182.00,4122,2060,0.00,0.00,0,0
1547564986,s2-eth1,6240708.00,152514.00,6393222.00,152514,6240708,4122.00,2061.00,6183.00,2061,4122,0.00,0.00,0,0
1547564986,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1547564986,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564986,s3-eth2,152440.00,6240708.00,6393148.00,6240708,152440,2060.00,4122.00,6182.00,4122,2060,0.00,0.00,0,0
1547564986,s3-eth1,6240708.00,152440.00,6393148.00,152440,6240708,4122.00,2060.00,6182.00,2060,4122,0.00,0.00,0,0
1547564986,total,19179862.00,19179936.00,38359800.00,19179936,19179862,18553.00,18554.00,37107.00,18554,18553,0.00,0.00,0,0
1547564987,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564987,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564987,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564987,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564987,s2,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564987,s1-eth2,151996.00,6219512.00,6371508.00,6219512,151996,2054.00,4108.00,6162.00,4108,2054,0.00,0.00,0,0
1547564987,s1-eth1,6219512.00,152070.00,6371582.00,152070,6219512,4108.00,2055.00,6163.00,2055,4108,0.00,0.00,0,0
1547564987,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564987,s2-eth2,151996.00,6218340.00,6370336.00,6218340,151996,2054.00,4108.00,6162.00,4108,2054,0.00,0.00,0,0
1547564987,s2-eth1,6219512.00,151996.00,6371508.00,151996,6219512,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1547564987,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1547564987,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564987,s3-eth2,151996.00,6219512.00,6371508.00,6219512,151996,2054.00,4108.00,6162.00,4108,2054,0.00,0.00,0,0
1547564987,s3-eth1,6218340.00,151996.00,6370336.00,151996,6218340,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1547564987,total,19113678.00,19114094.00,38227772.00,19114094,19113678,18489.00,18491.00,36980.00,18491,18489,0.00,0.00,0,0
1547564988,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564988,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564988,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564988,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564988,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564988,s1-eth2,152736.00,6251648.00,6404384.00,6251648,152736,2064.00,4130.00,6194.00,4130,2064,0.00,0.00,0,0
1547564988,s1-eth1,6251648.00,152736.00,6404384.00,152736,6251648,4130.00,2064.00,6194.00,2064,4130,0.00,0.00,0,0
1547564988,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564988,s2-eth2,152736.00,6251306.00,6404042.00,6251306,152736,2064.00,4129.00,6193.00,4129,2064,0.00,0.00,0,0
1547564988,s2-eth1,6251648.00,152736.00,6404384.00,152736,6251648,4130.00,2064.00,6194.00,2064,4130,0.00,0.00,0,0
1547564988,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1547564988,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564988,s3-eth2,152810.00,6251306.00,6404116.00,6251306,152810,2065.00,4129.00,6194.00,4129,2065,0.00,0.00,0,0
1547564988,s3-eth1,6251306.00,152736.00,6404042.00,152736,6251306,4129.00,2064.00,6193.00,2064,4129,0.00,0.00,0,0
1547564988,total,19213210.00,19213136.00,38426344.00,19213136,19213210,18585.00,18584.00,37169.00,18584,18585,0.00,0.00,0,0
1547564989,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,eth0,0.00,174.00,174.00,174,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564989,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,s1-eth2,152736.00,6249792.00,6402528.00,6249792,152736,2064.00,4128.00,6192.00,4128,2064,0.00,0.00,0,0
1547564989,s1-eth1,6251648.00,152736.00,6404384.00,152736,6251648,4130.00,2064.00,6194.00,2064,4130,0.00,0.00,0,0
1547564989,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,s2-eth2,152810.00,6251306.00,6404116.00,6251306,152810,2065.00,4129.00,6194.00,4129,2065,0.00,0.00,0,0
1547564989,s2-eth1,6249792.00,152736.00,6402528.00,152736,6249792,4128.00,2064.00,6192.00,2064,4128,0.00,0.00,0,0
1547564989,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564989,s3-eth2,152736.00,6251306.00,6404042.00,6251306,152736,2064.00,4129.00,6193.00,4129,2064,0.00,0.00,0,0
1547564989,s3-eth1,6251306.00,152810.00,6404116.00,152810,6251306,4129.00,2065.00,6194.00,2065,4129,0.00,0.00,0,0
1547564989,total,19211028.00,19210860.00,38421888.00,19210860,19211028,18580.00,18580.00,37160.00,18580,18580,0.00,0.00,0,0
1547564990,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564990,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564990,eth0,0.00,174.00,174.00,174,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564990,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564990,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564990,s1-eth2,151922.00,6213456.00,6365378.00,6213456,151922,2053.00,4104.00,6157.00,4104,2053,0.00,0.00,0,0
1547564990,s1-eth1,6213456.00,151848.00,6365304.00,151848,6213456,4104.00,2052.00,6156.00,2052,4104,0.00,0.00,0,0
1547564990,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564990,s2-eth2,151848.00,6213456.00,6365304.00,6213456,151848,2052.00,4104.00,6156.00,4104,2052,0.00,0.00,0,0
1547564990,s2-eth1,6213456.00,151922.00,6365378.00,151922,6213456,4104.00,2053.00,6157.00,2053,4104,0.00,0.00,0,0
1547564990,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1547564990,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564990,s3-eth2,151922.00,6213456.00,6365378.00,6213456,151922,2053.00,4104.00,6157.00,4104,2053,0.00,0.00,0,0
1547564990,s3-eth1,6213456.00,151848.00,6365304.00,151848,6213456,4104.00,2052.00,6156.00,2052,4104,0.00,0.00,0,0
1547564990,total,19096232.00,19096332.00,38192564.00,19096332,19096232,18473.00,18473.00,36946.00,18473,18473,0.00,0.00,0,0
1547564991,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564991,s1,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564991,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564991,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564991,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1547564991,s1-eth2,152440.00,6237787.00,6390227.00,6237787,152440,2060.00,4121.00,6181.00,4121,2060,0.00,0.00,0,0
1547564991,s1-eth1,6236380.00,152440.00,6388820.00,152440,6236380,4121.00,2060.00,6181.00,2060,4121,0.00,0.00,0,0
1547564991,s3,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1547564991,s2-eth2,152547.00,6237680.00,6390227.00,6237680,152547,2061.00,4120.00,6181.00,4120,2061,0.00,0.00,0,0
